Number of clusters	Members in cluster	Percentage of total
6321	2	.00400
6322	2	.00400
6323	2	.00400
6324	2	.00400
6325	2	.00400
6326	2	.00400
6327	2	.00400
6328	2	.00400
6329	2	.00400
6330	2	.00400
6331	2	.00400
6332	2	.00400
6333	2	.00400
6334	2	.00400
6335	2	.00400
6336	2	.00400
6337	2	.00400
6338	2	.00400
6339	2	.00400
6340	2	.00400
6341	2	.00400
6342	2	.00400
6343	2	.00400
6344	2	.00400
6345	2	.00400
6346	2	.00400
6347	2	.00400
6348	2	.00400
6349	2	.00400
6350	2	.00400
6351	2	.00400
6352	2	.00400
6353	2	.00400
6354	2	.00400
6355	2	.00400
6356	2	.00400
6357	2	.00400
6358	2	.00400
6359	2	.00400
6360	2	.00400
6361	2	.00400
6362	2	.00400
6363	2	.00400
6364	2	.00400
6365	2	.00400
6366	2	.00400
6367	2	.00400
6368	2	.00400
6369	2	.00400
6370	2	.00400
6371	2	.00400
6372	2	.00400
6373	2	.00400
6374	2	.00400
6375	2	.00400
6376	2	.00400
6377	2	.00400
6378	2	.00400
6379	2	.00400
6380	1	.00200
6381	1	.00200
6382	1	.00200
6383	1	.00200
6384	1	.00200
6385	1	.00200
6386	1	.00200
6387	1	.00200
6388	1	.00200
6389	1	.00200
6390	1	.00200
6391	1	.00200
6392	1	.00200
6393	1	.00200
6394	1	.00200
6395	1	.00200
6396	1	.00200
6397	1	.00200
6398	1	.00200
6399	1	.00200
6400	1	.00200
6401	1	.00200
6402	1	.00200
6403	1	.00200
6404	1	.00200
6405	1	.00200
6406	1	.00200
6407	1	.00200
6408	1	.00200
6409	1	.00200
6410	1	.00200
6411	1	.00200
6412	1	.00200
6413	1	.00200
6414	1	.00200
6415	1	.00200
6416	1	.00200
6417	1	.00200
6418	1	.00200
6419	1	.00200
6420	1	.00200
6421	1	.00200
6422	1	.00200
6423	1	.00200
6424	1	.00200
6425	1	.00200
6426	1	.00200
6427	1	.00200
6428	1	.00200
6429	1	.00200
6430	1	.00200
6431	1	.00200
6432	1	.00200
6433	1	.00200
6434	1	.00200
6435	1	.00200
6436	1	.00200
6437	1	.00200
6438	1	.00200
6439	1	.00200
6440	1	.00200
6441	1	.00200
6442	1	.00200
6443	1	.00200
6444	1	.00200
6445	1	.00200
6446	1	.00200
6447	1	.00200
6448	1	.00200
6449	1	.00200
6450	1	.00200
6451	1	.00200
6452	1	.00200
6453	1	.00200
6454	1	.00200
6455	1	.00200
6456	1	.00200
6457	1	.00200
6458	1	.00200
6459	1	.00200
6460	1	.00200
6461	1	.00200
6462	1	.00200
6463	1	.00200
6464	1	.00200
6465	1	.00200
6466	1	.00200
6467	1	.00200
6468	1	.00200
6469	1	.00200
6470	1	.00200
6471	1	.00200
6472	1	.00200
6473	1	.00200
6474	1	.00200
6475	1	.00200
6476	1	.00200
6477	1	.00200
6478	1	.00200
6479	1	.00200
6480	1	.00200
6481	1	.00200
6482	1	.00200
6483	1	.00200
6484	1	.00200
6485	1	.00200
6486	1	.00200
6487	1	.00200
6488	1	.00200
6489	1	.00200
6490	1	.00200
6491	1	.00200
6492	1	.00200
6493	1	.00200
6494	1	.00200
6495	1	.00200
6496	1	.00200
6497	1	.00200
6498	1	.00200
6499	1	.00200
6500	1	.00200
6501	1	.00200
6502	1	.00200
6503	1	.00200
6504	1	.00200
6505	1	.00200
6506	1	.00200
6507	1	.00200
6508	1	.00200
6509	1	.00200
6510	1	.00200
6511	1	.00200
6512	1	.00200
6513	1	.00200
6514	1	.00200
6515	1	.00200
6516	1	.00200
6517	1	.00200
6518	1	.00200
6519	1	.00200
6520	1	.00200
6521	1	.00200
6522	1	.00200
6523	1	.00200
6524	1	.00200
6525	1	.00200
6526	1	.00200
6527	1	.00200
6528	1	.00200
6529	1	.00200
6530	1	.00200
6531	1	.00200
6532	1	.00200
6533	1	.00200
6534	1	.00200
6535	1	.00200
6536	1	.00200
6537	1	.00200
6538	1	.00200
6539	1	.00200
6540	1	.00200
6541	1	.00200
6542	1	.00200
6543	1	.00200
6544	1	.00200
6545	1	.00200
6546	1	.00200
6547	1	.00200
6548	1	.00200
6549	1	.00200
6550	1	.00200
6551	1	.00200
6552	1	.00200
6553	1	.00200
6554	1	.00200
6555	1	.00200
6556	1	.00200
6557	1	.00200
6558	1	.00200
6559	1	.00200
6560	1	.00200
6561	1	.00200
6562	1	.00200
6563	1	.00200
6564	1	.00200
6565	1	.00200
6566	1	.00200
6567	1	.00200
6568	1	.00200
6569	1	.00200
6570	1	.00200
6571	1	.00200
6572	1	.00200
6573	1	.00200
6574	1	.00200
6575	1	.00200
6576	1	.00200
6577	1	.00200
6578	1	.00200
6579	1	.00200
6580	1	.00200
6581	1	.00200
6582	1	.00200
6583	1	.00200
6584	1	.00200
6585	1	.00200
6586	1	.00200
6587	1	.00200
6588	1	.00200
6589	1	.00200
6590	1	.00200
6591	1	.00200
6592	1	.00200
6593	1	.00200
6594	1	.00200
6595	1	.00200
6596	1	.00200
6597	1	.00200
6598	1	.00200
6599	1	.00200
6600	1	.00200
6601	1	.00200
6602	1	.00200
6603	1	.00200
6604	1	.00200
6605	1	.00200
6606	1	.00200
6607	1	.00200
6608	1	.00200
6609	1	.00200
6610	1	.00200
6611	1	.00200
6612	1	.00200
6613	1	.00200
6614	1	.00200
6615	1	.00200
6616	1	.00200
6617	1	.00200
6618	1	.00200
6619	1	.00200
6620	1	.00200
6621	1	.00200
6622	1	.00200
6623	1	.00200
6624	1	.00200
6625	1	.00200
6626	1	.00200
6627	1	.00200
6628	1	.00200
6629	1	.00200
6630	1	.00200
6631	1	.00200
6632	1	.00200
6633	1	.00200
6634	1	.00200
6635	1	.00200
6636	1	.00200
6637	1	.00200
6638	1	.00200
6639	1	.00200
6640	1	.00200
6641	1	.00200
6642	1	.00200
6643	1	.00200
6644	1	.00200
6645	1	.00200
6646	1	.00200
6647	1	.00200
6648	1	.00200
6649	1	.00200
6650	1	.00200
6651	1	.00200
6652	1	.00200
6653	1	.00200
6654	1	.00200
6655	1	.00200
6656	1	.00200
6657	1	.00200
6658	1	.00200
6659	1	.00200
6660	1	.00200
6661	1	.00200
6662	1	.00200
6663	1	.00200
6664	1	.00200
6665	1	.00200
6666	1	.00200
6667	1	.00200
6668	1	.00200
6669	1	.00200
6670	1	.00200
6671	1	.00200
6672	1	.00200
6673	1	.00200
6674	1	.00200
6675	1	.00200
6676	1	.00200
6677	1	.00200
6678	1	.00200
6679	1	.00200
6680	1	.00200
6681	1	.00200
6682	1	.00200
6683	1	.00200
6684	1	.00200
6685	1	.00200
6686	1	.00200
6687	1	.00200
6688	1	.00200
6689	1	.00200
6690	1	.00200
6691	1	.00200
6692	1	.00200
6693	1	.00200
6694	1	.00200
6695	1	.00200
6696	1	.00200
6697	1	.00200
6698	1	.00200
6699	1	.00200
6700	1	.00200
6701	1	.00200
6702	1	.00200
6703	1	.00200
6704	1	.00200
6705	1	.00200
6706	1	.00200
6707	1	.00200
6708	1	.00200
6709	1	.00200
6710	1	.00200
6711	1	.00200
6712	1	.00200
6713	1	.00200
6714	1	.00200
6715	1	.00200
6716	1	.00200
6717	1	.00200
6718	1	.00200
6719	1	.00200
6720	1	.00200
6721	1	.00200
6722	1	.00200
6723	1	.00200
6724	1	.00200
6725	1	.00200
6726	1	.00200
6727	1	.00200
6728	1	.00200
6729	1	.00200
6730	1	.00200
6731	1	.00200
6732	1	.00200
6733	1	.00200
6734	1	.00200
6735	1	.00200
6736	1	.00200
6737	1	.00200
6738	1	.00200
6739	1	.00200
6740	1	.00200
6741	1	.00200
6742	1	.00200
6743	1	.00200
6744	1	.00200
6745	1	.00200
6746	1	.00200
6747	1	.00200
6748	1	.00200
6749	1	.00200
6750	1	.00200
6751	1	.00200
6752	1	.00200
6753	1	.00200
6754	1	.00200
6755	1	.00200
6756	1	.00200
6757	1	.00200
6758	1	.00200
6759	1	.00200
6760	1	.00200
6761	1	.00200
6762	1	.00200
6763	1	.00200
6764	1	.00200
6765	1	.00200
6766	1	.00200
6767	1	.00200
6768	1	.00200
6769	1	.00200
6770	1	.00200
6771	1	.00200
6772	1	.00200
6773	1	.00200
6774	1	.00200
6775	1	.00200
6776	1	.00200
6777	1	.00200
6778	1	.00200
6779	1	.00200
6780	1	.00200
6781	1	.00200
6782	1	.00200
6783	1	.00200
6784	1	.00200
6785	1	.00200
6786	1	.00200
6787	1	.00200
6788	1	.00200
6789	1	.00200
6790	1	.00200
6791	1	.00200
6792	1	.00200
6793	1	.00200
6794	1	.00200
6795	1	.00200
6796	1	.00200
6797	1	.00200
6798	1	.00200
6799	1	.00200
6800	1	.00200
6801	1	.00200
6802	1	.00200
6803	1	.00200
6804	1	.00200
6805	1	.00200
6806	1	.00200
6807	1	.00200
6808	1	.00200
6809	1	.00200
6810	1	.00200
6811	1	.00200
6812	1	.00200
6813	1	.00200
6814	1	.00200
6815	1	.00200
6816	1	.00200
6817	1	.00200
6818	1	.00200
6819	1	.00200
6820	1	.00200
6821	1	.00200
6822	1	.00200
6823	1	.00200
6824	1	.00200
6825	1	.00200
6826	1	.00200
6827	1	.00200
6828	1	.00200
6829	1	.00200
6830	1	.00200
6831	1	.00200
6832	1	.00200
6833	1	.00200
6834	1	.00200
6835	1	.00200
6836	1	.00200
6837	1	.00200
6838	1	.00200
6839	1	.00200
6840	1	.00200
6841	1	.00200
6842	1	.00200
6843	1	.00200
6844	1	.00200
6845	1	.00200
6846	1	.00200
6847	1	.00200
6848	1	.00200
6849	1	.00200
6850	1	.00200
6851	1	.00200
6852	1	.00200
6853	1	.00200
6854	1	.00200
6855	1	.00200
6856	1	.00200
6857	1	.00200
6858	1	.00200
6859	1	.00200
6860	1	.00200
6861	1	.00200
6862	1	.00200
6863	1	.00200
6864	1	.00200
6865	1	.00200
6866	1	.00200
6867	1	.00200
6868	1	.00200
6869	1	.00200
6870	1	.00200
6871	1	.00200
6872	1	.00200
6873	1	.00200
6874	1	.00200
6875	1	.00200
6876	1	.00200
6877	1	.00200
6878	1	.00200
6879	1	.00200
6880	1	.00200
6881	1	.00200
6882	1	.00200
6883	1	.00200
6884	1	.00200
6885	1	.00200
6886	1	.00200
6887	1	.00200
6888	1	.00200
6889	1	.00200
6890	1	.00200
6891	1	.00200
6892	1	.00200
6893	1	.00200
6894	1	.00200
6895	1	.00200
6896	1	.00200
6897	1	.00200
6898	1	.00200
6899	1	.00200
6900	1	.00200
6901	1	.00200
6902	1	.00200
6903	1	.00200
6904	1	.00200
6905	1	.00200
6906	1	.00200
6907	1	.00200
6908	1	.00200
6909	1	.00200
6910	1	.00200
6911	1	.00200
6912	1	.00200
6913	1	.00200
6914	1	.00200
6915	1	.00200
6916	1	.00200
6917	1	.00200
6918	1	.00200
6919	1	.00200
6920	1	.00200
6921	1	.00200
6922	1	.00200
6923	1	.00200
6924	1	.00200
6925	1	.00200
6926	1	.00200
6927	1	.00200
6928	1	.00200
6929	1	.00200
6930	1	.00200
6931	1	.00200
6932	1	.00200
6933	1	.00200
6934	1	.00200
6935	1	.00200
6936	1	.00200
6937	1	.00200
6938	1	.00200
6939	1	.00200
6940	1	.00200
6941	1	.00200
6942	1	.00200
6943	1	.00200
6944	1	.00200
6945	1	.00200
6946	1	.00200
6947	1	.00200
6948	1	.00200
6949	1	.00200
6950	1	.00200
6951	1	.00200
6952	1	.00200
6953	1	.00200
6954	1	.00200
6955	1	.00200
6956	1	.00200
6957	1	.00200
6958	1	.00200
6959	1	.00200
6960	1	.00200
6961	1	.00200
6962	1	.00200
6963	1	.00200
6964	1	.00200
6965	1	.00200
6966	1	.00200
6967	1	.00200
6968	1	.00200
6969	1	.00200
6970	1	.00200
6971	1	.00200
6972	1	.00200
6973	1	.00200
6974	1	.00200
6975	1	.00200
6976	1	.00200
6977	1	.00200
6978	1	.00200
6979	1	.00200
6980	1	.00200
6981	1	.00200
6982	1	.00200
6983	1	.00200
6984	1	.00200
6985	1	.00200
6986	1	.00200
6987	1	.00200
6988	1	.00200
6989	1	.00200
6990	1	.00200
6991	1	.00200
6992	1	.00200
6993	1	.00200
6994	1	.00200
6995	1	.00200
6996	1	.00200
6997	1	.00200
6998	1	.00200
6999	1	.00200
7000	1	.00200
7001	1	.00200
7002	1	.00200
7003	1	.00200
7004	1	.00200
7005	1	.00200
7006	1	.00200
7007	1	.00200
7008	1	.00200
7009	1	.00200
7010	1	.00200
7011	1	.00200
7012	1	.00200
7013	1	.00200
7014	1	.00200
7015	1	.00200
7016	1	.00200
7017	1	.00200
7018	1	.00200
7019	1	.00200
7020	1	.00200
7021	1	.00200
7022	1	.00200
7023	1	.00200
7024	1	.00200
7025	1	.00200
7026	1	.00200
7027	1	.00200
7028	1	.00200
7029	1	.00200
7030	1	.00200
7031	1	.00200
7032	1	.00200
7033	1	.00200
7034	1	.00200
7035	1	.00200
7036	1	.00200
7037	1	.00200
7038	1	.00200
7039	1	.00200
7040	1	.00200
7041	1	.00200
7042	1	.00200
7043	1	.00200
7044	1	.00200
7045	1	.00200
7046	1	.00200
7047	1	.00200
7048	1	.00200
7049	1	.00200
7050	1	.00200
7051	1	.00200
7052	1	.00200
7053	1	.00200
7054	1	.00200
7055	1	.00200
7056	1	.00200
7057	1	.00200
7058	1	.00200
7059	1	.00200
7060	1	.00200
7061	1	.00200
7062	1	.00200
7063	1	.00200
7064	1	.00200
7065	1	.00200
7066	1	.00200
7067	1	.00200
7068	1	.00200
7069	1	.00200
7070	1	.00200
7071	1	.00200
7072	1	.00200
7073	1	.00200
7074	1	.00200
7075	1	.00200
7076	1	.00200
7077	1	.00200
7078	1	.00200
7079	1	.00200
7080	1	.00200
7081	1	.00200
7082	1	.00200
7083	1	.00200
7084	1	.00200
7085	1	.00200
7086	1	.00200
7087	1	.00200
7088	1	.00200
7089	1	.00200
7090	1	.00200
7091	1	.00200
7092	1	.00200
7093	1	.00200
7094	1	.00200
7095	1	.00200
7096	1	.00200
7097	1	.00200
7098	1	.00200
7099	1	.00200
7100	1	.00200
7101	1	.00200
7102	1	.00200
7103	1	.00200
7104	1	.00200
7105	1	.00200
7106	1	.00200
7107	1	.00200
7108	1	.00200
7109	1	.00200
7110	1	.00200
7111	1	.00200
7112	1	.00200
7113	1	.00200
7114	1	.00200
7115	1	.00200
7116	1	.00200
7117	1	.00200
7118	1	.00200
7119	1	.00200
7120	1	.00200
7121	1	.00200
7122	1	.00200
7123	1	.00200
7124	1	.00200
7125	1	.00200
7126	1	.00200
7127	1	.00200
7128	1	.00200
7129	1	.00200
7130	1	.00200
7131	1	.00200
7132	1	.00200
7133	1	.00200
7134	1	.00200
7135	1	.00200
7136	1	.00200
7137	1	.00200
7138	1	.00200
7139	1	.00200
7140	1	.00200
7141	1	.00200
7142	1	.00200
7143	1	.00200
7144	1	.00200
7145	1	.00200
7146	1	.00200
7147	1	.00200
7148	1	.00200
7149	1	.00200
7150	1	.00200
7151	1	.00200
7152	1	.00200
7153	1	.00200
7154	1	.00200
7155	1	.00200
7156	1	.00200
7157	1	.00200
7158	1	.00200
7159	1	.00200
7160	1	.00200
7161	1	.00200
7162	1	.00200
7163	1	.00200
7164	1	.00200
7165	1	.00200
7166	1	.00200
7167	1	.00200
7168	1	.00200
7169	1	.00200
7170	1	.00200
7171	1	.00200
7172	1	.00200
7173	1	.00200
7174	1	.00200
7175	1	.00200
7176	1	.00200
7177	1	.00200
7178	1	.00200
7179	1	.00200
7180	1	.00200
7181	1	.00200
7182	1	.00200
7183	1	.00200
7184	1	.00200
7185	1	.00200
7186	1	.00200
7187	1	.00200
7188	1	.00200
7189	1	.00200
7190	1	.00200
7191	1	.00200
7192	1	.00200
7193	1	.00200
7194	1	.00200
7195	1	.00200
7196	1	.00200
7197	1	.00200
7198	1	.00200
7199	1	.00200
7200	1	.00200
7201	1	.00200
7202	1	.00200
7203	1	.00200
7204	1	.00200
7205	1	.00200
7206	1	.00200
7207	1	.00200
7208	1	.00200
7209	1	.00200
7210	1	.00200
7211	1	.00200
7212	1	.00200
7213	1	.00200
7214	1	.00200
7215	1	.00200
7216	1	.00200
7217	1	.00200
7218	1	.00200
7219	1	.00200
7220	1	.00200
7221	1	.00200
7222	1	.00200
7223	1	.00200
7224	1	.00200
7225	1	.00200
7226	1	.00200
7227	1	.00200
7228	1	.00200
7229	1	.00200
7230	1	.00200
7231	1	.00200
7232	1	.00200
7233	1	.00200
7234	1	.00200
7235	1	.00200
7236	1	.00200
7237	1	.00200
7238	1	.00200
7239	1	.00200
7240	1	.00200
7241	1	.00200
7242	1	.00200
7243	1	.00200
7244	1	.00200
7245	1	.00200
7246	1	.00200
7247	1	.00200
7248	1	.00200
7249	1	.00200
7250	1	.00200
7251	1	.00200
7252	1	.00200
7253	1	.00200
7254	1	.00200
7255	1	.00200
7256	1	.00200
7257	1	.00200
7258	1	.00200
7259	1	.00200
7260	1	.00200
7261	1	.00200
7262	1	.00200
7263	1	.00200
7264	1	.00200
7265	1	.00200
7266	1	.00200
7267	1	.00200
7268	1	.00200
7269	1	.00200
7270	1	.00200
7271	1	.00200
7272	1	.00200
7273	1	.00200
7274	1	.00200
7275	1	.00200
7276	1	.00200
7277	1	.00200
7278	1	.00200
7279	1	.00200
7280	1	.00200
7281	1	.00200
7282	1	.00200
7283	1	.00200
7284	1	.00200
7285	1	.00200
7286	1	.00200
7287	1	.00200
7288	1	.00200
7289	1	.00200
7290	1	.00200
7291	1	.00200
7292	1	.00200
7293	1	.00200
7294	1	.00200
7295	1	.00200
7296	1	.00200
7297	1	.00200
7298	1	.00200
7299	1	.00200
7300	1	.00200
7301	1	.00200
7302	1	.00200
7303	1	.00200
7304	1	.00200
7305	1	.00200
7306	1	.00200
7307	1	.00200
7308	1	.00200
7309	1	.00200
7310	1	.00200
7311	1	.00200
7312	1	.00200
7313	1	.00200
7314	1	.00200
7315	1	.00200
7316	1	.00200
7317	1	.00200
7318	1	.00200
7319	1	.00200
7320	1	.00200
7321	1	.00200
7322	1	.00200
7323	1	.00200
7324	1	.00200
7325	1	.00200
7326	1	.00200
7327	1	.00200
7328	1	.00200
7329	1	.00200
7330	1	.00200
7331	1	.00200
7332	1	.00200
7333	1	.00200
7334	1	.00200
7335	1	.00200
7336	1	.00200
7337	1	.00200
7338	1	.00200
7339	1	.00200
7340	1	.00200
7341	1	.00200
7342	1	.00200
7343	1	.00200
7344	1	.00200
7345	1	.00200
7346	1	.00200
7347	1	.00200
7348	1	.00200
7349	1	.00200
7350	1	.00200
7351	1	.00200
7352	1	.00200
7353	1	.00200
7354	1	.00200
7355	1	.00200
7356	1	.00200
7357	1	.00200
7358	1	.00200
7359	1	.00200
7360	1	.00200
7361	1	.00200
7362	1	.00200
7363	1	.00200
7364	1	.00200
7365	1	.00200
7366	1	.00200
7367	1	.00200
7368	1	.00200
7369	1	.00200
7370	1	.00200
7371	1	.00200
7372	1	.00200
7373	1	.00200
7374	1	.00200
7375	1	.00200
7376	1	.00200
7377	1	.00200
7378	1	.00200
7379	1	.00200
7380	1	.00200
7381	1	.00200
7382	1	.00200
7383	1	.00200
7384	1	.00200
7385	1	.00200
7386	1	.00200
7387	1	.00200
7388	1	.00200
7389	1	.00200
7390	1	.00200
7391	1	.00200
7392	1	.00200
7393	1	.00200
7394	1	.00200
7395	1	.00200
7396	1	.00200
7397	1	.00200
7398	1	.00200
7399	1	.00200
7400	1	.00200
7401	1	.00200
7402	1	.00200
7403	1	.00200
7404	1	.00200
7405	1	.00200
7406	1	.00200
7407	1	.00200
7408	1	.00200
7409	1	.00200
7410	1	.00200
7411	1	.00200
7412	1	.00200
7413	1	.00200
7414	1	.00200
7415	1	.00200
7416	1	.00200
7417	1	.00200
7418	1	.00200
7419	1	.00200
7420	1	.00200
7421	1	.00200
7422	1	.00200
7423	1	.00200
7424	1	.00200
7425	1	.00200
7426	1	.00200
7427	1	.00200
7428	1	.00200
7429	1	.00200
7430	1	.00200
7431	1	.00200
7432	1	.00200
7433	1	.00200
7434	1	.00200
7435	1	.00200
7436	1	.00200
7437	1	.00200
7438	1	.00200
7439	1	.00200
7440	1	.00200
7441	1	.00200
7442	1	.00200
7443	1	.00200
7444	1	.00200
7445	1	.00200
7446	1	.00200
7447	1	.00200
7448	1	.00200
7449	1	.00200
7450	1	.00200
7451	1	.00200
7452	1	.00200
7453	1	.00200
7454	1	.00200
7455	1	.00200
7456	1	.00200
7457	1	.00200
7458	1	.00200
7459	1	.00200
7460	1	.00200
7461	1	.00200
7462	1	.00200
7463	1	.00200
7464	1	.00200
7465	1	.00200
7466	1	.00200
7467	1	.00200
7468	1	.00200
7469	1	.00200
7470	1	.00200
7471	1	.00200
7472	1	.00200
7473	1	.00200
7474	1	.00200
7475	1	.00200
7476	1	.00200
7477	1	.00200
7478	1	.00200
7479	1	.00200
7480	1	.00200
7481	1	.00200
7482	1	.00200
7483	1	.00200
7484	1	.00200
7485	1	.00200
7486	1	.00200
7487	1	.00200
7488	1	.00200
7489	1	.00200
7490	1	.00200
7491	1	.00200
7492	1	.00200
7493	1	.00200
7494	1	.00200
7495	1	.00200
7496	1	.00200
7497	1	.00200
7498	1	.00200
7499	1	.00200
7500	1	.00200
7501	1	.00200
7502	1	.00200
7503	1	.00200
7504	1	.00200
7505	1	.00200
7506	1	.00200
7507	1	.00200
7508	1	.00200
7509	1	.00200
7510	1	.00200
7511	1	.00200
7512	1	.00200
7513	1	.00200
7514	1	.00200
7515	1	.00200
7516	1	.00200
7517	1	.00200
7518	1	.00200
7519	1	.00200
7520	1	.00200
7521	1	.00200
7522	1	.00200
7523	1	.00200
7524	1	.00200
7525	1	.00200
7526	1	.00200
7527	1	.00200
7528	1	.00200
7529	1	.00200
7530	1	.00200
7531	1	.00200
7532	1	.00200
7533	1	.00200
7534	1	.00200
7535	1	.00200
7536	1	.00200
7537	1	.00200
7538	1	.00200
7539	1	.00200
7540	1	.00200
7541	1	.00200
7542	1	.00200
7543	1	.00200
7544	1	.00200
7545	1	.00200
7546	1	.00200
7547	1	.00200
7548	1	.00200
7549	1	.00200
7550	1	.00200
7551	1	.00200
7552	1	.00200
7553	1	.00200
7554	1	.00200
7555	1	.00200
7556	1	.00200
7557	1	.00200
7558	1	.00200
7559	1	.00200
7560	1	.00200
7561	1	.00200
7562	1	.00200
7563	1	.00200
7564	1	.00200
7565	1	.00200
7566	1	.00200
7567	1	.00200
7568	1	.00200
7569	1	.00200
7570	1	.00200
7571	1	.00200
7572	1	.00200
7573	1	.00200
7574	1	.00200
7575	1	.00200
7576	1	.00200
7577	1	.00200
7578	1	.00200
7579	1	.00200
7580	1	.00200
7581	1	.00200
7582	1	.00200
7583	1	.00200
7584	1	.00200
7585	1	.00200
7586	1	.00200
7587	1	.00200
7588	1	.00200
7589	1	.00200
7590	1	.00200
7591	1	.00200
7592	1	.00200
7593	1	.00200
7594	1	.00200
7595	1	.00200
7596	1	.00200
7597	1	.00200
7598	1	.00200
7599	1	.00200
7600	1	.00200
7601	1	.00200
7602	1	.00200
7603	1	.00200
7604	1	.00200
7605	1	.00200
7606	1	.00200
7607	1	.00200
7608	1	.00200
7609	1	.00200
7610	1	.00200
7611	1	.00200
7612	1	.00200
7613	1	.00200
7614	1	.00200
7615	1	.00200
7616	1	.00200
7617	1	.00200
7618	1	.00200
7619	1	.00200
7620	1	.00200
7621	1	.00200
7622	1	.00200
7623	1	.00200
7624	1	.00200
7625	1	.00200
7626	1	.00200
7627	1	.00200
7628	1	.00200
7629	1	.00200
7630	1	.00200
7631	1	.00200
7632	1	.00200
7633	1	.00200
7634	1	.00200
7635	1	.00200
7636	1	.00200
7637	1	.00200
7638	1	.00200
7639	1	.00200
7640	1	.00200
7641	1	.00200
7642	1	.00200
7643	1	.00200
7644	1	.00200
7645	1	.00200
7646	1	.00200
7647	1	.00200
7648	1	.00200
7649	1	.00200
7650	1	.00200
7651	1	.00200
