Number of clusters	Members in cluster	Percentage of total
4764	1	.01300
4765	1	.01300
4766	1	.01300
4767	1	.01300
4768	1	.01300
4769	1	.01300
4770	1	.01300
4771	1	.01300
4772	1	.01300
4773	1	.01300
4774	1	.01300
4775	1	.01300
4776	1	.01300
4777	1	.01300
4778	1	.01300
4779	1	.01300
4780	1	.01300
4781	1	.01300
4782	1	.01300
4783	1	.01300
4784	1	.01300
4785	1	.01300
4786	1	.01300
4787	1	.01300
4788	1	.01300
4789	1	.01300
4790	1	.01300
4791	1	.01300
4792	1	.01300
4793	1	.01300
4794	1	.01300
4795	1	.01300
4796	1	.01300
4797	1	.01300
4798	1	.01300
4799	1	.01300
4800	1	.01300
4801	1	.01300
4802	1	.01300
4803	1	.01300
4804	1	.01300
4805	1	.01300
4806	1	.01300
4807	1	.01300
4808	1	.01300
4809	1	.01300
4810	1	.01300
4811	1	.01300
4812	1	.01300
4813	1	.01300
4814	1	.01300
4815	1	.01300
4816	1	.01300
4817	1	.01300
4818	1	.01300
4819	1	.01300
4820	1	.01300
4821	1	.01300
4822	1	.01300
4823	1	.01300
4824	1	.01300
4825	1	.01300
4826	1	.01300
4827	1	.01300
4828	1	.01300
4829	1	.01300
4830	1	.01300
4831	1	.01300
4832	1	.01300
4833	1	.01300
4834	1	.01300
4835	1	.01300
4836	1	.01300
4837	1	.01300
4838	1	.01300
4839	1	.01300
4840	1	.01300
4841	1	.01300
4842	1	.01300
4843	1	.01300
4844	1	.01300
4845	1	.01300
4846	1	.01300
4847	1	.01300
4848	1	.01300
4849	1	.01300
4850	1	.01300
4851	1	.01300
4852	1	.01300
4853	1	.01300
4854	1	.01300
4855	1	.01300
4856	1	.01300
4857	1	.01300
4858	1	.01300
4859	1	.01300
4860	1	.01300
4861	1	.01300
4862	1	.01300
4863	1	.01300
4864	1	.01300
4865	1	.01300
4866	1	.01300
4867	1	.01300
4868	1	.01300
4869	1	.01300
4870	1	.01300
4871	1	.01300
4872	1	.01300
4873	1	.01300
4874	1	.01300
4875	1	.01300
4876	1	.01300
4877	1	.01300
4878	1	.01300
4879	1	.01300
4880	1	.01300
4881	1	.01300
4882	1	.01300
4883	1	.01300
4884	1	.01300
4885	1	.01300
4886	1	.01300
4887	1	.01300
4888	1	.01300
4889	1	.01300
4890	1	.01300
4891	1	.01300
4892	1	.01300
4893	1	.01300
4894	1	.01300
4895	1	.01300
4896	1	.01300
4897	1	.01300
4898	1	.01300
4899	1	.01300
4900	1	.01300
4901	1	.01300
4902	1	.01300
4903	1	.01300
4904	1	.01300
4905	1	.01300
4906	1	.01300
4907	1	.01300
4908	1	.01300
4909	1	.01300
4910	1	.01300
4911	1	.01300
4912	1	.01300
4913	1	.01300
4914	1	.01300
4915	1	.01300
4916	1	.01300
4917	1	.01300
4918	1	.01300
4919	1	.01300
4920	1	.01300
4921	1	.01300
4922	1	.01300
4923	1	.01300
4924	1	.01300
4925	1	.01300
4926	1	.01300
4927	1	.01300
4928	1	.01300
4929	1	.01300
4930	1	.01300
4931	1	.01300
4932	1	.01300
4933	1	.01300
4934	1	.01300
4935	1	.01300
4936	1	.01300
4937	1	.01300
4938	1	.01300
4939	1	.01300
4940	1	.01300
4941	1	.01300
4942	1	.01300
4943	1	.01300
4944	1	.01300
4945	1	.01300
4946	1	.01300
4947	1	.01300
4948	1	.01300
4949	1	.01300
4950	1	.01300
4951	1	.01300
4952	1	.01300
4953	1	.01300
4954	1	.01300
4955	1	.01300
4956	1	.01300
4957	1	.01300
4958	1	.01300
4959	1	.01300
4960	1	.01300
4961	1	.01300
4962	1	.01300
4963	1	.01300
4964	1	.01300
4965	1	.01300
4966	1	.01300
4967	1	.01300
4968	1	.01300
4969	1	.01300
4970	1	.01300
4971	1	.01300
4972	1	.01300
4973	1	.01300
4974	1	.01300
4975	1	.01300
4976	1	.01300
4977	1	.01300
4978	1	.01300
4979	1	.01300
4980	1	.01300
4981	1	.01300
4982	1	.01300
4983	1	.01300
4984	1	.01300
4985	1	.01300
4986	1	.01300
4987	1	.01300
4988	1	.01300
4989	1	.01300
4990	1	.01300
4991	1	.01300
4992	1	.01300
4993	1	.01300
4994	1	.01300
4995	1	.01300
4996	1	.01300
4997	1	.01300
4998	1	.01300
4999	1	.01300
5000	1	.01300
5001	1	.01300
5002	1	.01300
5003	1	.01300
5004	1	.01300
5005	1	.01300
5006	1	.01300
5007	1	.01300
5008	1	.01300
5009	1	.01300
5010	1	.01300
5011	1	.01300
5012	1	.01300
5013	1	.01300
5014	1	.01300
5015	1	.01300
5016	1	.01300
5017	1	.01300
5018	1	.01300
5019	1	.01300
5020	1	.01300
5021	1	.01300
5022	1	.01300
5023	1	.01300
5024	1	.01300
5025	1	.01300
5026	1	.01300
5027	1	.01300
5028	1	.01300
5029	1	.01300
5030	1	.01300
5031	1	.01300
5032	1	.01300
5033	1	.01300
5034	1	.01300
5035	1	.01300
5036	1	.01300
5037	1	.01300
5038	1	.01300
5039	1	.01300
5040	1	.01300
5041	1	.01300
5042	1	.01300
5043	1	.01300
5044	1	.01300
5045	1	.01300
5046	1	.01300
5047	1	.01300
5048	1	.01300
5049	1	.01300
5050	1	.01300
5051	1	.01300
5052	1	.01300
5053	1	.01300
5054	1	.01300
5055	1	.01300
5056	1	.01300
5057	1	.01300
5058	1	.01300
5059	1	.01300
5060	1	.01300
5061	1	.01300
5062	1	.01300
5063	1	.01300
5064	1	.01300
5065	1	.01300
5066	1	.01300
5067	1	.01300
5068	1	.01300
5069	1	.01300
5070	1	.01300
5071	1	.01300
5072	1	.01300
5073	1	.01300
5074	1	.01300
5075	1	.01300
5076	1	.01300
5077	1	.01300
5078	1	.01300
5079	1	.01300
5080	1	.01300
5081	1	.01300
5082	1	.01300
5083	1	.01300
5084	1	.01300
5085	1	.01300
5086	1	.01300
5087	1	.01300
5088	1	.01300
5089	1	.01300
5090	1	.01300
5091	1	.01300
5092	1	.01300
5093	1	.01300
5094	1	.01300
5095	1	.01300
5096	1	.01300
5097	1	.01300
5098	1	.01300
5099	1	.01300
5100	1	.01300
5101	1	.01300
5102	1	.01300
5103	1	.01300
5104	1	.01300
5105	1	.01300
5106	1	.01300
5107	1	.01300
5108	1	.01300
5109	1	.01300
5110	1	.01300
5111	1	.01300
5112	1	.01300
5113	1	.01300
5114	1	.01300
5115	1	.01300
5116	1	.01300
5117	1	.01300
5118	1	.01300
5119	1	.01300
5120	1	.01300
5121	1	.01300
5122	1	.01300
5123	1	.01300
5124	1	.01300
5125	1	.01300
5126	1	.01300
5127	1	.01300
5128	1	.01300
5129	1	.01300
5130	1	.01300
5131	1	.01300
5132	1	.01300
5133	1	.01300
5134	1	.01300
5135	1	.01300
5136	1	.01300
5137	1	.01300
5138	1	.01300
5139	1	.01300
5140	1	.01300
5141	1	.01300
5142	1	.01300
5143	1	.01300
5144	1	.01300
5145	1	.01300
5146	1	.01300
5147	1	.01300
5148	1	.01300
5149	1	.01300
5150	1	.01300
5151	1	.01300
5152	1	.01300
5153	1	.01300
5154	1	.01300
5155	1	.01300
5156	1	.01300
5157	1	.01300
5158	1	.01300
5159	1	.01300
5160	1	.01300
5161	1	.01300
5162	1	.01300
5163	1	.01300
5164	1	.01300
5165	1	.01300
5166	1	.01300
5167	1	.01300
5168	1	.01300
5169	1	.01300
5170	1	.01300
5171	1	.01300
5172	1	.01300
5173	1	.01300
5174	1	.01300
5175	1	.01300
5176	1	.01300
5177	1	.01300
5178	1	.01300
5179	1	.01300
5180	1	.01300
5181	1	.01300
5182	1	.01300
5183	1	.01300
5184	1	.01300
5185	1	.01300
5186	1	.01300
5187	1	.01300
5188	1	.01300
5189	1	.01300
5190	1	.01300
5191	1	.01300
5192	1	.01300
5193	1	.01300
5194	1	.01300
5195	1	.01300
5196	1	.01300
5197	1	.01300
5198	1	.01300
5199	1	.01300
5200	1	.01300
5201	1	.01300
5202	1	.01300
5203	1	.01300
5204	1	.01300
5205	1	.01300
5206	1	.01300
5207	1	.01300
5208	1	.01300
5209	1	.01300
5210	1	.01300
5211	1	.01300
5212	1	.01300
5213	1	.01300
5214	1	.01300
5215	1	.01300
5216	1	.01300
5217	1	.01300
5218	1	.01300
5219	1	.01300
5220	1	.01300
5221	1	.01300
5222	1	.01300
5223	1	.01300
5224	1	.01300
5225	1	.01300
5226	1	.01300
5227	1	.01300
5228	1	.01300
5229	1	.01300
5230	1	.01300
5231	1	.01300
5232	1	.01300
5233	1	.01300
5234	1	.01300
5235	1	.01300
5236	1	.01300
5237	1	.01300
5238	1	.01300
5239	1	.01300
5240	1	.01300
5241	1	.01300
5242	1	.01300
5243	1	.01300
5244	1	.01300
5245	1	.01300
5246	1	.01300
5247	1	.01300
5248	1	.01300
5249	1	.01300
5250	1	.01300
5251	1	.01300
5252	1	.01300
5253	1	.01300
5254	1	.01300
5255	1	.01300
5256	1	.01300
5257	1	.01300
5258	1	.01300
5259	1	.01300
5260	1	.01300
5261	1	.01300
5262	1	.01300
5263	1	.01300
5264	1	.01300
5265	1	.01300
5266	1	.01300
5267	1	.01300
5268	1	.01300
5269	1	.01300
5270	1	.01300
5271	1	.01300
5272	1	.01300
5273	1	.01300
5274	1	.01300
5275	1	.01300
5276	1	.01300
5277	1	.01300
5278	1	.01300
5279	1	.01300
5280	1	.01300
5281	1	.01300
5282	1	.01300
5283	1	.01300
5284	1	.01300
5285	1	.01300
5286	1	.01300
5287	1	.01300
5288	1	.01300
5289	1	.01300
5290	1	.01300
5291	1	.01300
5292	1	.01300
5293	1	.01300
5294	1	.01300
5295	1	.01300
5296	1	.01300
5297	1	.01300
5298	1	.01300
5299	1	.01300
5300	1	.01300
5301	1	.01300
5302	1	.01300
5303	1	.01300
5304	1	.01300
5305	1	.01300
5306	1	.01300
5307	1	.01300
5308	1	.01300
5309	1	.01300
5310	1	.01300
5311	1	.01300
5312	1	.01300
5313	1	.01300
5314	1	.01300
5315	1	.01300
5316	1	.01300
5317	1	.01300
5318	1	.01300
5319	1	.01300
5320	1	.01300
5321	1	.01300
5322	1	.01300
5323	1	.01300
5324	1	.01300
5325	1	.01300
5326	1	.01300
5327	1	.01300
5328	1	.01300
5329	1	.01300
5330	1	.01300
5331	1	.01300
5332	1	.01300
5333	1	.01300
5334	1	.01300
5335	1	.01300
5336	1	.01300
5337	1	.01300
5338	1	.01300
5339	1	.01300
5340	1	.01300
5341	1	.01300
5342	1	.01300
5343	1	.01300
5344	1	.01300
5345	1	.01300
5346	1	.01300
5347	1	.01300
5348	1	.01300
5349	1	.01300
5350	1	.01300
5351	1	.01300
5352	1	.01300
5353	1	.01300
5354	1	.01300
5355	1	.01300
5356	1	.01300
5357	1	.01300
5358	1	.01300
5359	1	.01300
5360	1	.01300
5361	1	.01300
5362	1	.01300
5363	1	.01300
5364	1	.01300
5365	1	.01300
5366	1	.01300
5367	1	.01300
5368	1	.01300
5369	1	.01300
5370	1	.01300
5371	1	.01300
5372	1	.01300
5373	1	.01300
5374	1	.01300
5375	1	.01300
5376	1	.01300
5377	1	.01300
5378	1	.01300
5379	1	.01300
5380	1	.01300
5381	1	.01300
5382	1	.01300
5383	1	.01300
5384	1	.01300
5385	1	.01300
5386	1	.01300
5387	1	.01300
5388	1	.01300
5389	1	.01300
5390	1	.01300
5391	1	.01300
5392	1	.01300
5393	1	.01300
5394	1	.01300
5395	1	.01300
5396	1	.01300
5397	1	.01300
5398	1	.01300
5399	1	.01300
5400	1	.01300
5401	1	.01300
5402	1	.01300
5403	1	.01300
5404	1	.01300
5405	1	.01300
5406	1	.01300
5407	1	.01300
5408	1	.01300
5409	1	.01300
5410	1	.01300
5411	1	.01300
5412	1	.01300
5413	1	.01300
5414	1	.01300
5415	1	.01300
5416	1	.01300
5417	1	.01300
5418	1	.01300
5419	1	.01300
5420	1	.01300
5421	1	.01300
5422	1	.01300
5423	1	.01300
5424	1	.01300
5425	1	.01300
5426	1	.01300
5427	1	.01300
5428	1	.01300
5429	1	.01300
5430	1	.01300
5431	1	.01300
5432	1	.01300
5433	1	.01300
5434	1	.01300
5435	1	.01300
5436	1	.01300
5437	1	.01300
5438	1	.01300
5439	1	.01300
5440	1	.01300
5441	1	.01300
5442	1	.01300
5443	1	.01300
5444	1	.01300
5445	1	.01300
5446	1	.01300
5447	1	.01300
5448	1	.01300
5449	1	.01300
5450	1	.01300
5451	1	.01300
5452	1	.01300
5453	1	.01300
5454	1	.01300
5455	1	.01300
5456	1	.01300
5457	1	.01300
5458	1	.01300
5459	1	.01300
5460	1	.01300
5461	1	.01300
5462	1	.01300
5463	1	.01300
5464	1	.01300
5465	1	.01300
5466	1	.01300
5467	1	.01300
5468	1	.01300
5469	1	.01300
5470	1	.01300
5471	1	.01300
5472	1	.01300
5473	1	.01300
5474	1	.01300
5475	1	.01300
5476	1	.01300
5477	1	.01300
5478	1	.01300
5479	1	.01300
5480	1	.01300
5481	1	.01300
5482	1	.01300
5483	1	.01300
5484	1	.01300
5485	1	.01300
5486	1	.01300
5487	1	.01300
5488	1	.01300
5489	1	.01300
5490	1	.01300
5491	1	.01300
5492	1	.01300
5493	1	.01300
5494	1	.01300
5495	1	.01300
5496	1	.01300
5497	1	.01300
5498	1	.01300
5499	1	.01300
5500	1	.01300
5501	1	.01300
5502	1	.01300
5503	1	.01300
5504	1	.01300
5505	1	.01300
5506	1	.01300
5507	1	.01300
5508	1	.01300
5509	1	.01300
5510	1	.01300
5511	1	.01300
5512	1	.01300
5513	1	.01300
5514	1	.01300
5515	1	.01300
5516	1	.01300
5517	1	.01300
5518	1	.01300
5519	1	.01300
5520	1	.01300
5521	1	.01300
5522	1	.01300
5523	1	.01300
5524	1	.01300
5525	1	.01300
5526	1	.01300
5527	1	.01300
5528	1	.01300
5529	1	.01300
5530	1	.01300
5531	1	.01300
5532	1	.01300
5533	1	.01300
5534	1	.01300
5535	1	.01300
5536	1	.01300
5537	1	.01300
5538	1	.01300
5539	1	.01300
5540	1	.01300
5541	1	.01300
5542	1	.01300
5543	1	.01300
5544	1	.01300
5545	1	.01300
5546	1	.01300
5547	1	.01300
5548	1	.01300
5549	1	.01300
5550	1	.01300
5551	1	.01300
5552	1	.01300
5553	1	.01300
5554	1	.01300
5555	1	.01300
5556	1	.01300
5557	1	.01300
5558	1	.01300
5559	1	.01300
5560	1	.01300
5561	1	.01300
5562	1	.01300
5563	1	.01300
5564	1	.01300
5565	1	.01300
5566	1	.01300
5567	1	.01300
5568	1	.01300
5569	1	.01300
5570	1	.01300
5571	1	.01300
5572	1	.01300
5573	1	.01300
5574	1	.01300
5575	1	.01300
5576	1	.01300
5577	1	.01300
5578	1	.01300
5579	1	.01300
5580	1	.01300
5581	1	.01300
5582	1	.01300
5583	1	.01300
5584	1	.01300
5585	1	.01300
5586	1	.01300
5587	1	.01300
5588	1	.01300
5589	1	.01300
5590	1	.01300
5591	1	.01300
5592	1	.01300
5593	1	.01300
5594	1	.01300
5595	1	.01300
5596	1	.01300
5597	1	.01300
5598	1	.01300
5599	1	.01300
5600	1	.01300
5601	1	.01300
5602	1	.01300
5603	1	.01300
5604	1	.01300
5605	1	.01300
5606	1	.01300
5607	1	.01300
5608	1	.01300
5609	1	.01300
5610	1	.01300
5611	1	.01300
5612	1	.01300
5613	1	.01300
5614	1	.01300
5615	1	.01300
5616	1	.01300
5617	1	.01300
5618	1	.01300
5619	1	.01300
5620	1	.01300
5621	1	.01300
5622	1	.01300
5623	1	.01300
5624	1	.01300
5625	1	.01300
5626	1	.01300
5627	1	.01300
5628	1	.01300
5629	1	.01300
5630	1	.01300
5631	1	.01300
5632	1	.01300
5633	1	.01300
5634	1	.01300
5635	1	.01300
5636	1	.01300
5637	1	.01300
5638	1	.01300
5639	1	.01300
5640	1	.01300
5641	1	.01300
5642	1	.01300
5643	1	.01300
5644	1	.01300
5645	1	.01300
5646	1	.01300
5647	1	.01300
5648	1	.01300
5649	1	.01300
5650	1	.01300
5651	1	.01300
5652	1	.01300
5653	1	.01300
5654	1	.01300
5655	1	.01300
5656	1	.01300
5657	1	.01300
5658	1	.01300
5659	1	.01300
5660	1	.01300
5661	1	.01300
5662	1	.01300
5663	1	.01300
5664	1	.01300
5665	1	.01300
5666	1	.01300
5667	1	.01300
5668	1	.01300
5669	1	.01300
5670	1	.01300
5671	1	.01300
5672	1	.01300
5673	1	.01300
5674	1	.01300
5675	1	.01300
5676	1	.01300
5677	1	.01300
5678	1	.01300
5679	1	.01300
5680	1	.01300
5681	1	.01300
5682	1	.01300
5683	1	.01300
5684	1	.01300
5685	1	.01300
5686	1	.01300
5687	1	.01300
5688	1	.01300
5689	1	.01300
5690	1	.01300
5691	1	.01300
5692	1	.01300
5693	1	.01300
5694	1	.01300
5695	1	.01300
5696	1	.01300
5697	1	.01300
5698	1	.01300
5699	1	.01300
5700	1	.01300
5701	1	.01300
5702	1	.01300
5703	1	.01300
5704	1	.01300
5705	1	.01300
5706	1	.01300
5707	1	.01300
5708	1	.01300
5709	1	.01300
5710	1	.01300
5711	1	.01300
5712	1	.01300
5713	1	.01300
5714	1	.01300
5715	1	.01300
5716	1	.01300
5717	1	.01300
5718	1	.01300
5719	1	.01300
5720	1	.01300
5721	1	.01300
5722	1	.01300
5723	1	.01300
5724	1	.01300
5725	1	.01300
5726	1	.01300
5727	1	.01300
5728	1	.01300
5729	1	.01300
5730	1	.01300
5731	1	.01300
5732	1	.01300
5733	1	.01300
5734	1	.01300
5735	1	.01300
5736	1	.01300
5737	1	.01300
5738	1	.01300
5739	1	.01300
5740	1	.01300
5741	1	.01300
5742	1	.01300
5743	1	.01300
5744	1	.01300
5745	1	.01300
5746	1	.01300
5747	1	.01300
5748	1	.01300
5749	1	.01300
5750	1	.01300
5751	1	.01300
5752	1	.01300
5753	1	.01300
5754	1	.01300
5755	1	.01300
5756	1	.01300
5757	1	.01300
5758	1	.01300
5759	1	.01300
5760	1	.01300
5761	1	.01300
5762	1	.01300
5763	1	.01300
5764	1	.01300
5765	1	.01300
5766	1	.01300
5767	1	.01300
5768	1	.01300
5769	1	.01300
5770	1	.01300
5771	1	.01300
5772	1	.01300
5773	1	.01300
5774	1	.01300
5775	1	.01300
5776	1	.01300
5777	1	.01300
5778	1	.01300
5779	1	.01300
5780	1	.01300
5781	1	.01300
5782	1	.01300
5783	1	.01300
5784	1	.01300
5785	1	.01300
5786	1	.01300
5787	1	.01300
5788	1	.01300
5789	1	.01300
5790	1	.01300
5791	1	.01300
5792	1	.01300
5793	1	.01300
5794	1	.01300
5795	1	.01300
5796	1	.01300
5797	1	.01300
5798	1	.01300
5799	1	.01300
5800	1	.01300
5801	1	.01300
5802	1	.01300
5803	1	.01300
5804	1	.01300
5805	1	.01300
5806	1	.01300
5807	1	.01300
5808	1	.01300
5809	1	.01300
5810	1	.01300
5811	1	.01300
5812	1	.01300
5813	1	.01300
5814	1	.01300
5815	1	.01300
5816	1	.01300
5817	1	.01300
5818	1	.01300
5819	1	.01300
5820	1	.01300
5821	1	.01300
5822	1	.01300
5823	1	.01300
5824	1	.01300
5825	1	.01300
5826	1	.01300
5827	1	.01300
5828	1	.01300
5829	1	.01300
5830	1	.01300
5831	1	.01300
5832	1	.01300
5833	1	.01300
5834	1	.01300
5835	1	.01300
5836	1	.01300
5837	1	.01300
5838	1	.01300
5839	1	.01300
5840	1	.01300
5841	1	.01300
5842	1	.01300
5843	1	.01300
5844	1	.01300
5845	1	.01300
5846	1	.01300
5847	1	.01300
5848	1	.01300
5849	1	.01300
5850	1	.01300
5851	1	.01300
5852	1	.01300
5853	1	.01300
5854	1	.01300
5855	1	.01300
5856	1	.01300
5857	1	.01300
5858	1	.01300
5859	1	.01300
5860	1	.01300
5861	1	.01300
5862	1	.01300
5863	1	.01300
5864	1	.01300
5865	1	.01300
5866	1	.01300
5867	1	.01300
5868	1	.01300
5869	1	.01300
5870	1	.01300
5871	1	.01300
5872	1	.01300
5873	1	.01300
5874	1	.01300
5875	1	.01300
5876	1	.01300
5877	1	.01300
5878	1	.01300
5879	1	.01300
5880	1	.01300
5881	1	.01300
5882	1	.01300
5883	1	.01300
5884	1	.01300
5885	1	.01300
5886	1	.01300
5887	1	.01300
5888	1	.01300
5889	1	.01300
5890	1	.01300
5891	1	.01300
5892	1	.01300
5893	1	.01300
5894	1	.01300
5895	1	.01300
5896	1	.01300
5897	1	.01300
5898	1	.01300
5899	1	.01300
5900	1	.01300
5901	1	.01300
5902	1	.01300
5903	1	.01300
5904	1	.01300
5905	1	.01300
5906	1	.01300
5907	1	.01300
5908	1	.01300
5909	1	.01300
5910	1	.01300
5911	1	.01300
5912	1	.01300
5913	1	.01300
5914	1	.01300
5915	1	.01300
5916	1	.01300
5917	1	.01300
5918	1	.01300
5919	1	.01300
5920	1	.01300
5921	1	.01300
5922	1	.01300
5923	1	.01300
5924	1	.01300
5925	1	.01300
5926	1	.01300
5927	1	.01300
5928	1	.01300
5929	1	.01300
5930	1	.01300
5931	1	.01300
5932	1	.01300
5933	1	.01300
5934	1	.01300
5935	1	.01300
5936	1	.01300
5937	1	.01300
5938	1	.01300
5939	1	.01300
5940	1	.01300
5941	1	.01300
5942	1	.01300
5943	1	.01300
5944	1	.01300
5945	1	.01300
5946	1	.01300
5947	1	.01300
5948	1	.01300
5949	1	.01300
5950	1	.01300
5951	1	.01300
5952	1	.01300
5953	1	.01300
5954	1	.01300
5955	1	.01300
5956	1	.01300
5957	1	.01300
5958	1	.01300
5959	1	.01300
5960	1	.01300
5961	1	.01300
5962	1	.01300
5963	1	.01300
5964	1	.01300
5965	1	.01300
5966	1	.01300
5967	1	.01300
5968	1	.01300
5969	1	.01300
5970	1	.01300
5971	1	.01300
5972	1	.01300
5973	1	.01300
5974	1	.01300
5975	1	.01300
5976	1	.01300
5977	1	.01300
5978	1	.01300
5979	1	.01300
5980	1	.01300
5981	1	.01300
5982	1	.01300
5983	1	.01300
5984	1	.01300
5985	1	.01300
5986	1	.01300
5987	1	.01300
5988	1	.01300
5989	1	.01300
5990	1	.01300
5991	1	.01300
5992	1	.01300
5993	1	.01300
5994	1	.01300
5995	1	.01300
5996	1	.01300
5997	1	.01300
5998	1	.01300
5999	1	.01300
6000	1	.01300
6001	1	.01300
6002	1	.01300
6003	1	.01300
6004	1	.01300
6005	1	.01300
6006	1	.01300
6007	1	.01300
6008	1	.01300
6009	1	.01300
6010	1	.01300
6011	1	.01300
6012	1	.01300
6013	1	.01300
6014	1	.01300
6015	1	.01300
6016	1	.01300
6017	1	.01300
6018	1	.01300
6019	1	.01300
6020	1	.01300
6021	1	.01300
6022	1	.01300
6023	1	.01300
6024	1	.01300
6025	1	.01300
6026	1	.01300
6027	1	.01300
6028	1	.01300
6029	1	.01300
6030	1	.01300
6031	1	.01300
6032	1	.01300
6033	1	.01300
6034	1	.01300
6035	1	.01300
6036	1	.01300
6037	1	.01300
6038	1	.01300
6039	1	.01300
6040	1	.01300
6041	1	.01300
6042	1	.01300
6043	1	.01300
6044	1	.01300
6045	1	.01300
6046	1	.01300
6047	1	.01300
6048	1	.01300
6049	1	.01300
6050	1	.01300
6051	1	.01300
6052	1	.01300
6053	1	.01300
6054	1	.01300
6055	1	.01300
6056	1	.01300
6057	1	.01300
6058	1	.01300
6059	1	.01300
6060	1	.01300
6061	1	.01300
6062	1	.01300
6063	1	.01300
6064	1	.01300
6065	1	.01300
6066	1	.01300
6067	1	.01300
6068	1	.01300
6069	1	.01300
6070	1	.01300
6071	1	.01300
6072	1	.01300
6073	1	.01300
6074	1	.01300
6075	1	.01300
6076	1	.01300
6077	1	.01300
6078	1	.01300
6079	1	.01300
6080	1	.01300
6081	1	.01300
6082	1	.01300
6083	1	.01300
6084	1	.01300
6085	1	.01300
6086	1	.01300
6087	1	.01300
6088	1	.01300
6089	1	.01300
6090	1	.01300
6091	1	.01300
6092	1	.01300
6093	1	.01300
6094	1	.01300
6095	1	.01300
6096	1	.01300
6097	1	.01300
6098	1	.01300
6099	1	.01300
6100	1	.01300
6101	1	.01300
6102	1	.01300
6103	1	.01300
6104	1	.01300
6105	1	.01300
6106	1	.01300
6107	1	.01300
6108	1	.01300
6109	1	.01300
6110	1	.01300
6111	1	.01300
6112	1	.01300
6113	1	.01300
6114	1	.01300
6115	1	.01300
6116	1	.01300
6117	1	.01300
6118	1	.01300
6119	1	.01300
6120	1	.01300
6121	1	.01300
6122	1	.01300
6123	1	.01300
6124	1	.01300
6125	1	.01300
6126	1	.01300
6127	1	.01300
6128	1	.01300
6129	1	.01300
6130	1	.01300
6131	1	.01300
6132	1	.01300
6133	1	.01300
6134	1	.01300
6135	1	.01300
6136	1	.01300
6137	1	.01300
6138	1	.01300
6139	1	.01300
6140	1	.01300
6141	1	.01300
6142	1	.01300
6143	1	.01300
6144	1	.01300
6145	1	.01300
6146	1	.01300
6147	1	.01300
6148	1	.01300
6149	1	.01300
6150	1	.01300
6151	1	.01300
6152	1	.01300
6153	1	.01300
6154	1	.01300
6155	1	.01300
6156	1	.01300
6157	1	.01300
6158	1	.01300
6159	1	.01300
6160	1	.01300
6161	1	.01300
6162	1	.01300
6163	1	.01300
6164	1	.01300
6165	1	.01300
6166	1	.01300
6167	1	.01300
6168	1	.01300
6169	1	.01300
6170	1	.01300
6171	1	.01300
6172	1	.01300
6173	1	.01300
6174	1	.01300
6175	1	.01300
6176	1	.01300
6177	1	.01300
6178	1	.01300
6179	1	.01300
6180	1	.01300
6181	1	.01300
6182	1	.01300
6183	1	.01300
6184	1	.01300
6185	1	.01300
6186	1	.01300
6187	1	.01300
6188	1	.01300
6189	1	.01300
6190	1	.01300
6191	1	.01300
6192	1	.01300
6193	1	.01300
6194	1	.01300
6195	1	.01300
6196	1	.01300
6197	1	.01300
6198	1	.01300
6199	1	.01300
6200	1	.01300
6201	1	.01300
6202	1	.01300
6203	1	.01300
6204	1	.01300
6205	1	.01300
6206	1	.01300
6207	1	.01300
6208	1	.01300
6209	1	.01300
6210	1	.01300
6211	1	.01300
6212	1	.01300
6213	1	.01300
6214	1	.01300
6215	1	.01300
6216	1	.01300
6217	1	.01300
6218	1	.01300
6219	1	.01300
6220	1	.01300
6221	1	.01300
6222	1	.01300
6223	1	.01300
6224	1	.01300
6225	1	.01300
6226	1	.01300
6227	1	.01300
6228	1	.01300
6229	1	.01300
6230	1	.01300
6231	1	.01300
6232	1	.01300
6233	1	.01300
6234	1	.01300
6235	1	.01300
6236	1	.01300
6237	1	.01300
6238	1	.01300
6239	1	.01300
6240	1	.01300
6241	1	.01300
6242	1	.01300
6243	1	.01300
6244	1	.01300
6245	1	.01300
6246	1	.01300
6247	1	.01300
6248	1	.01300
6249	1	.01300
6250	1	.01300
6251	1	.01300
6252	1	.01300
6253	1	.01300
6254	1	.01300
6255	1	.01300
6256	1	.01300
6257	1	.01300
6258	1	.01300
6259	1	.01300
6260	1	.01300
6261	1	.01300
6262	1	.01300
6263	1	.01300
6264	1	.01300
6265	1	.01300
6266	1	.01300
6267	1	.01300
6268	1	.01300
6269	1	.01300
6270	1	.01300
6271	1	.01300
6272	1	.01300
6273	1	.01300
6274	1	.01300
6275	1	.01300
6276	1	.01300
6277	1	.01300
6278	1	.01300
6279	1	.01300
6280	1	.01300
6281	1	.01300
6282	1	.01300
6283	1	.01300
6284	1	.01300
6285	1	.01300
6286	1	.01300
6287	1	.01300
6288	1	.01300
6289	1	.01300
6290	1	.01300
6291	1	.01300
6292	1	.01300
6293	1	.01300
6294	1	.01300
6295	1	.01300
6296	1	.01300
6297	1	.01300
6298	1	.01300
6299	1	.01300
6300	1	.01300
6301	1	.01300
6302	1	.01300
6303	1	.01300
6304	1	.01300
6305	1	.01300
6306	1	.01300
6307	1	.01300
6308	1	.01300
6309	1	.01300
6310	1	.01300
6311	1	.01300
6312	1	.01300
6313	1	.01300
6314	1	.01300
6315	1	.01300
6316	1	.01300
